ID	Barcode	Title	Authors	Publisher	Pub Date	Binding	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	Meta Tags	Keywords	User
"0451235622"	"9915337841"	"Knights of the Sea: The True Story of the Boxer and the Enterprise and the War of 1812"	"Hanna, David"	"NAL Hardcover"	"January 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.95"	"$0.25"	"$0.00"	"$0.00"	"12-10-2011"	"03-12-2014"	"06-18-2013"	""	""	"Unknown"
"0230119387"	"991545063X"	"American Military Intervention in Unconventional War: From the Philippines to Iraq"	"Bert, Wayne"	"Palgrave Macmillan"	"September 2011"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$42.50"	"$0.25"	"$0.00"	"$0.00"	"12-22-2011"	"03-25-2014"	"12-22-2011"	""	""	"Unknown"
"0833049526"	"9915624131"	"How Insurgencies End"	"Connable, Ben; Martin C. Libicki"	"Rand Publishing"	"June 2010"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"01-12-2012"	"06-06-2014"	"02-18-2012"	""	""	"Unknown"
"0743270762"	"9915779941"	"The Gun"	"Chivers, C. J."	"Simon & Schuster"	"October 2010"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"01-27-2012"	"06-07-2014"	"08-16-2014"	""	""	"Unknown"
"031269945X"	"9915833288"	"SEAL TEAM SIX : Memoirs of an Elite Navy SEAL Sniper"	"Wasdin, Howard E.; Stephen Templin"	"St. Martin's Press"	"May 2011"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"3"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"02-02-2012"	"10-10-2014"	"07-24-2014"	""	""	"Unknown"
"0425243516"	"991589225X"	"Growing Up Patton : Reflections on Heroes, History, and Family Wisdom"	"Patton, Benjamin; Jennifer Scruby"	"Berkley Hardcover"	"March 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"02-08-2012"	"05-30-2014"	"03-10-2013"	""	""	"Unknown"
"0465020461"	"9915919360"	"1812: The Navy's War"	"Daughan, George C."	"Basic Books"	"November 2011"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$16.25"	"$0.00"	"$0.00"	"$0.00"	"02-10-2012"	"05-27-2014"	"11-02-2014"	""	""	"Unknown"
"0525952535"	"9916118779"	"WINNING THE WAR on WAR : The Decline of Armed Conflict Worldwide"	"Goldstein, Joshua S."	"Dutton Adult"	"September 2011"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$13.45"	"$0.00"	"$0.00"	"$0.00"	"03-02-2012"	"05-13-2014"	"07-24-2014"	""	""	"Unknown"
"052189820X"	"9916170576"	"The War of 1812: Conflict for a Continent"	"Stagg, J.C.A."	"Cambridge University Press"	"April 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"03-08-2012"	"05-03-2014"	"09-07-2012"	""	""	"Unknown"
"0803235046"	"9916191433"	"Eyes Right: Confessions from a Woman Marine"	"Crow, Tracy"	"University of Nebraska Press"	"April 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$6.00"	"$0.00"	"$0.00"	"$0.00"	"03-10-2012"	"05-22-2014"	"04-14-2012"	""	""	"Unknown"
"0760324077"	"9916342768"	"The Sling And the Stone: On War in the 21st Century"	"Hammes, Thomas X."	"Zenith Press"	"February 2006"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"03-26-2012"	"04-27-2014"	"07-26-2014"	""	""	"Unknown"
"0521676738"	"9916500614"	"America's Economic Way of War: War and the US Economy from the Spanish-American War to the Persian Gulf War"	"Rockoff, Hugh"	"Cambridge University Press"	"May 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"04-13-2012"	"07-19-2014"	"08-14-2013"	""	""	"Unknown"
"1426209339"	"9916505195"	"The War of 1812 and the Rise of the U.S. Navy"	"Jenkins, Mark Collins; David Taylor"	"National Geographic"	"March 2012"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-14-2012"	"10-10-2014"	"10-24-2012"	""	""	"Unknown"
"1610390725"	"9916507384"	"Those Who Have Borne the Battle: A History of America's Wars and Those Who Fought Them"	"Wright, James"	"PublicAffairs"	"May 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.25"	"$0.00"	"$0.00"	"04-14-2012"	"02-08-2014"	"10-22-2012"	""	""	"Unknown"
"0802779824"	"9916647186"	"Dark Defile : Britain's Catastrophic Invasion of Afghanistan, 1838-1842"	"Preston, Diana"	"Walker & Company"	"February 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.25"	"$0.00"	"$0.00"	"04-29-2012"	"02-07-2014"	"08-04-2013"	""	""	"Unknown"
"067942413X"	"9916677093"	"Fields of Battle : The Wars for North America"	"Keegan, John"	"ALFRED A. KNOPF"	"May 1996"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$4.95"	"$0.25"	"$0.00"	"$0.00"	"05-02-2012"	"12-26-2013"	"07-31-2014"	""	""	"Unknown"
"0307730697"	"991678793X"	"Fearless: The Undaunted Courage and Ultimate Sacrifice of Navy SEAL Team Six Operator Adam Brown"	"Blehm, Eric"	"WaterBrook Press"	"May 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$11.00"	"$0.00"	"$0.00"	"$0.00"	"05-12-2012"	"08-21-2014"	"09-24-2014"	""	""	"Unknown"
"1853675288"	"9916859205"	"The Big Red One: The 1st Infantry Division, 1917-1970 (G.I. Series)"	"Anderson, Christopher J."	"Greenhill Books / Stackpole Books"	"February 2006"	"Oversized Paper Back"	"Used - Good"	"MILITARY"	" "	"1"	"$8.45"	"$0.00"	"$0.00"	"$0.00"	"05-21-2012"	"08-06-2014"	"01-01-0001"	""	""	"Unknown"
"0713709065"	"9917052348"	"Weapons and Equipment of the Napoleonic Wars"	"Haythornthwaite, Philip J."	"Blandford Press"	"November 1980"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$1.50"	"$1.50"	"$0.00"	"06-12-2012"	"06-29-2014"	"10-14-2012"	""	""	"Unknown"
"1107009618"	"9917157050"	"Proconsuls : Delegated Political-Military Leadership from Rome to America Today"	"Lord, Carnes"	"Cambridge University Press"	"June 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$49.50"	"$0.25"	"$0.00"	"$0.00"	"06-22-2012"	"10-12-2013"	"06-07-2013"	""	""	"Unknown"
"0802143636"	"9917175423"	"Clausewitz's On War: A Biography"	"Strachan, Hew"	"GROVE PRESS"	"April 2008"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$6.00"	"$0.00"	"$0.00"	"$0.00"	"06-25-2012"	"10-24-2014"	"01-01-0001"	""	""	"Unknown"
"0316166251"	"9917416307"	"Training Ground: Grant, Lee, Sherman, Davis In the Mexican War, 1846-1848"	"Dugard, Martin"	"Little, Brown & Company"	"May 2008"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"07-17-2012"	"06-22-2014"	"07-24-2014"	""	""	"Unknown"
"1906626804"	"9917509569"	"Battles That Changed History: Key Battles That Decided the Fate of Nations"	"Spilling, (Editor) Michael"	"Amber Books"	"January 2010"	"Oversized Paper Back"	"Used - Good"	"MILITARY"	" "	"1"	"$12.00"	"$1.68"	"$1.68"	"$0.00"	"07-27-2012"	"08-12-2014"	"07-31-2012"	""	""	"Unknown"
"0691135819"	"9917887210"	"Cognitive Challenge of War: Prussia 1806"	"Paret, Peter"	"Princeton University Press"	"September 2009"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$11.50"	"$0.00"	"$0.00"	"$0.00"	"09-01-2012"	"04-11-2014"	"09-03-2012"	""	""	"Unknown"
"1250013135"	"9917913939"	"Warrior Police: Rolling with America's Military Police in the World's Trouble Spots"	"Cucullu, Gordon; Chris Fontana"	"St. Martin's Griffin"	"September 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.00"	"$0.25"	"$0.00"	"$0.00"	"09-05-2012"	"03-07-2014"	"08-21-2014"	""	""	"Unknown"
"0198662092"	"9917921869"	"The Oxford Companion to Military History"	"Holmes, (Editor) Richard; (Editor) Hew Strachan; (Editor) Christopher Bellamy; (Editor) Hugh Bicheno"	"Oxford University Press"	"2001"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"09-05-2012"	"06-05-2014"	"08-03-2014"	""	""	"Unknown"
"158816862X"	"9917979646"	"Popular Mechanics The Amazing Weapons That Never Were: Robots, Flying Tanks & Other Machines of War"	"Benford, Gregory; The Editors of Popular Mechanics"	"Hearst"	"November 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.45"	"$0.00"	"$0.00"	"$0.00"	"09-11-2012"	"09-30-2014"	"07-21-2014"	""	""	"Unknown"
"0984213546"	"9918129093"	"In Full Glory Reflected: Discovering the War of 1812 in the Chesapeake"	"Eshelman, Ralph E.; Burton K. Kummerow"	"The Maryland Historical Society"	"June 2012"	"Oversized Paper Back"	"Used - Good"	"MILITARY"	" "	"1"	"$12.45"	"$0.25"	"$0.00"	"$0.00"	"09-25-2012"	"01-26-2014"	"10-02-2012"	""	""	"Unknown"
"0752464000"	"9918217529"	"Battle Story: Rorke's Drift 1879"	"Yorke, Edmund"	"The History Press"	"September 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$8.95"	"$0.25"	"$0.00"	"$0.00"	"10-04-2012"	"10-04-2012"	"01-01-0001"	""	""	"Unknown"
"0802117724"	"9918487038"	"Essential Militaria: Facts, Legends, and Curiosities About Warfare Through the Ages"	"Hobbes, Nicholas"	"Grove Press"	"May 2004"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"11-07-2012"	"04-21-2014"	"01-01-0001"	""	""	"Unknown"
"1451624115"	"9918516038"	"Conquered into Liberty: Two Centuries of Battles along the Great Warpath that Made the American Way of War"	"Cohen, Eliot A."	"Free Press"	"November 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"11-10-2012"	"08-21-2014"	"06-07-2014"	""	""	"Unknown"
"046503229X"	"9918664320"	"Cry Havoc: How the Arms Race Drove the World to War, 1931-1941"	"Maiolo, Joseph"	"Basic Books"	"December 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"11-27-2012"	"04-12-2014"	"12-30-2013"	""	""	"Unknown"
"054785787X"	"9918805714"	"Five Myths About Nuclear Weapons"	"Wilson, Ward"	"Houghton Mifflin Harcourt"	"January 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"3"	"$11.00"	"$0.00"	"$0.00"	"$0.00"	"12-12-2012"	"06-14-2014"	"09-09-2013"	""	""	"Unknown"
"1137022388"	"9918958014"	"Continental Defense in the Eisenhower Era: Nuclear Antiaircraft Arms and the Cold War"	"Bright, Christopher J."	"Palgrave Macmillan"	"August 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"2"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"01-01-2013"	"10-02-2014"	"10-20-2013"	""	""	"Unknown"
"0080357466"	"991901687X"	"Green Berets, Seals and Spetsnaz: U.S. and Soviet Special Military Operations"	"Collins, John M."	"Pergamon-Brassey's"	"August 1987"	"Oversized Paper Back"	"Used - Good"	"MILITARY"	" "	"1"	"$8.95"	"$0.25"	"$0.00"	"$0.00"	"01-08-2013"	"01-08-2013"	"01-01-0001"	""	""	"Unknown"
"0451239229"	"9919037052"	"Undaunted: The Real Story of America's Servicewomen in Today's Military"	"Biank, Tanya"	"NAL Hardcover"	"February 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$13.45"	"$0.00"	"$0.00"	"$0.00"	"01-10-2013"	"07-12-2014"	"07-24-2014"	""	""	"Unknown"
"013182516X"	"9919046337"	"Readings in American Military History"	"Morris, James M."	"Prentice Hall"	"April 2003"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$17.05"	"$4.77"	"$4.77"	"$0.00"	"01-11-2013"	"01-11-2013"	"01-01-0001"	""	""	"Unknown"
"0312602979"	"9919051713"	"War Child: A Child Soldier's Story"	"Jal, Emmanuel"	"ST. MARTIN'S PRESS"	"February 2010"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.49"	"$0.00"	"$0.00"	"$0.00"	"01-11-2013"	"03-12-2013"	"12-17-2013"	""	""	"Unknown"
"0883636182"	"9919087718"	"U.S. Navy: A Complete History"	"Goodspeed, M. Hill"	"Naval Historical Foundation/Beaux Arts Editions"	"January 2003"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$37.50"	"$5.25"	"$5.25"	"$0.00"	"01-15-2013"	"04-24-2014"	"01-01-0001"	""	""	"Unknown"
"1435138783"	"9919436526"	"The U. S. Navy Seals: From Vietnam to Finding Bin Laden"	"Jordan, David"	"Metro Books"	"January 2011"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$0.25"	"$0.00"	"$0.00"	"02-22-2013"	"02-22-2013"	"01-01-0001"	""	""	"Unknown"
"0312600755"	"991944958X"	"Battle Ready: Memoir of a SEAL Warrior Medic"	"Donald, Mark L.; Scott Mactavish"	"St. Martin's Press"	"March 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$13.50"	"$0.25"	"$0.00"	"$0.00"	"02-23-2013"	"03-03-2014"	"07-24-2014"	""	""	"Unknown"
"1107607825"	"991958147X"	"Free Trade and Sailors' Rights in the War of 1812"	"Gilje, Paul A."	"Cambridge University Press"	"March 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"03-08-2013"	"04-18-2014"	"10-27-2014"	""	""	"Unknown"
"0812992938"	"991969648X"	"The Leader's Code: Mission, Character, Service, and Getting the Job Done"	"Campbell, Donovan"	"Random House"	"April 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"03-20-2013"	"05-20-2014"	"07-24-2014"	""	""	"Unknown"
"0307395847"	"9919719463"	"The Last Full Measure: How Soldiers Die in Battle"	"Stephenson, Michael"	"Crown"	"May 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"03-21-2013"	"10-09-2014"	"09-29-2014"	""	""	"Unknown"
"1452110549"	"9919742090"	"A History of Weapons: Crossbows, Caltrops, Catapults & Lots of Other Things that Can Seriously Mess You Up"	"O'Bryan, John"	"Chronicle Books"	"April 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.45"	"$0.00"	"$0.00"	"$0.00"	"03-23-2013"	"07-12-2014"	"06-09-2014"	""	""	"Unknown"
"0275943291"	"9919809004"	"To the Point: The United States Military Academy, 1802-1902"	"Pappas, George S.; (Foreword) Edward C. Meyer"	"Praeger"	"July 1993"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$50.00"	"$0.00"	"$0.00"	"$0.00"	"03-30-2013"	"09-03-2014"	"01-01-0001"	""	""	"Unknown"
"1435144538"	"9919820709"	"The Army"	"Nelson, (Editor) Harold W.; (Editor) Bruce Jacobs; (Editor) Raymond K. Bluhm"	"The Army Historical Foundation/Beaux Arts Editions"	"January 2012"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$1.05"	"$1.05"	"$0.00"	"04-01-2013"	"09-25-2014"	"05-11-2013"	""	""	"Unknown"
"0679730826"	"9919926175"	"A History of Warfare"	"Keegan, John"	"Vintage"	"November 1994"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"3"	"$6.95"	"$0.00"	"$0.00"	"$0.00"	"04-12-2013"	"10-25-2014"	"07-26-2014"	"bcran"	""	"Unknown"
"0804782407"	"9919999113"	"Watching War"	"Mieszkowski, Jan"	"Stanford University Press"	"August 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"2"	"$12.45"	"$1.74"	"$1.74"	"$0.00"	"04-19-2013"	"03-18-2014"	"02-14-2014"	""	""	"Unknown"
"160635146X"	"992001141X"	"Under The Shadow: The Atomic Bomb and Cold War Narratives"	"Seed, David"	"Kent State University Press"	"November 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$30.00"	"$0.25"	"$0.00"	"$0.00"	"04-21-2013"	"08-09-2013"	"03-27-2014"	""	""	"Unknown"
"9004236201"	"9920026522"	"Animals and War: Studies of Europe and North America"	"Hediger, (Editor) Ryan"	"Brill Academic Pub"	"December 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$31.25"	"$0.25"	"$0.00"	"$0.00"	"04-23-2013"	"04-23-2013"	"01-01-0001"	""	""	"Unknown"
"034552697X"	"9920053821"	"Moment of Battle: The Twenty Clashes That Changed the World"	"Lacey, Jim; Williamson Murray"	"Bantam Books"	"May 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"3"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-25-2013"	"08-02-2014"	"08-22-2014"	""	""	"Unknown"
"160819163X"	"9920065374"	"The Savior Generals: How Five Great Commanders Saved Wars That Were Lost - From Ancient Greece to Iraq"	"Hanson, Victor Davis"	"Bloomsbury Press"	"May 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"04-26-2013"	"08-08-2014"	"06-04-2014"	""	""	"Unknown"
"0307460983"	"9920159557"	"Drift: The Unmooring of American Military Power"	"Maddow, Rachel"	"Crown"	"2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.25"	"$0.00"	"$0.00"	"05-06-2013"	"06-22-2013"	"06-19-2013"	""	""	"Unknown"
"0710624379"	"9920226203"	"Jane's Land-Based Air Defence, Fifteenth Edition: 2002-2003"	"O'Halloran, (Editor) James C.; (Editor) Christopher F. Foss"	"Jane's Information Group Limited"	"March 2002"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$50.00"	"$7.00"	"$7.00"	"$0.00"	"05-11-2013"	"05-11-2013"	"01-01-0001"	""	""	"Unknown"
"0802145922"	"9920343579"	"What It Is Like To Go To War"	"Marlantes, Karl"	"Grove Press"	"September 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"05-24-2013"	"09-19-2014"	"09-23-2014"	""	""	"Unknown"
"1592402224"	"992038481X"	"War Made New: Technology, Warfare, and the Course of History, 1500 to Today"	"Boot, Max"	"Gotham Books"	"October 2006"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.95"	"$0.00"	"$0.00"	"$0.00"	"05-29-2013"	"04-21-2014"	"07-24-2014"	""	""	"Unknown"
"1250033721"	"9920399183"	"Basic: Surviving Boot Camp and Basic Training"	"Jacobs, Jack; David Fisher"	"St. Martin's Griffin"	"June 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"2"	"$8.00"	"$0.25"	"$0.00"	"$0.00"	"05-31-2013"	"03-28-2014"	"03-26-2014"	""	""	"Unknown"
"0230105041"	"9920399868"	"Lafayette: Lessons in Leadership from the Idealist General (World Generals)"	"Leepson, Marc"	"Palgrave Macmillan"	"March 2011"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$11.50"	"$1.38"	"$1.38"	"$0.00"	"05-31-2013"	"03-10-2014"	"11-22-2013"	""	""	"Unknown"
"1439194610"	"9920446645"	"Between War and Peace: How America Ends Its Wars"	"Moten, (Editor) Matthew"	"Free Press"	"January 2011"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$13.99"	"$1.68"	"$1.68"	"$0.00"	"06-05-2013"	"08-23-2014"	"01-01-0001"	""	""	"Unknown"
"0230228534"	"9920463205"	"Military Economics: The Interaction of Power and Money"	"Smith, Ron"	"Palgrave Macmillan"	"December 2009"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$22.25"	"$0.25"	"$0.00"	"$0.00"	"06-07-2013"	"06-07-2013"	"01-01-0001"	""	""	"Unknown"
"1137278323"	"992053997X"	"Permanent Emergency: Inside the TSA and the Fight for the Future of American Security"	"Hawley, Kip; Nathan Means"	"Palgrave Macmillan"	"June 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.00"	"$0.25"	"$0.00"	"$0.00"	"06-14-2013"	"07-24-2013"	"07-14-2014"	""	""	"Unknown"
"0199327785"	"992054115X"	"Orientalism and War"	"Barkawi, Tarak; Keith Stanski"	"Oxford University Press, USA"	"January 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$0.25"	"$0.00"	"$0.00"	"06-14-2013"	"01-12-2014"	"07-24-2014"	""	""	"Unknown"
"1606351265"	"9920582565"	"Conflicting Memories on the River of Death: The Chickamauga Battlefield and the Spanish-American War, 1863-1933"	"Keefer, Bradley S."	"Kent State Univ"	"August 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-19-2013"	"06-02-2014"	"07-24-2014"	""	""	"Unknown"
"0029215978"	"9920637815"	"For the Common Defense: A Military History of the United States of America (Revised & Expanded)"	"Millett, Allan R. ; Peter Maslowski"	"MACMILLAN PUBLISHING CO."	"June 1994"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.95"	"$0.25"	"$0.00"	"$0.00"	"06-25-2013"	"11-21-2013"	"02-06-2014"	""	""	"Unknown"
"031260422X"	"9920679224"	"The Red Circle: My Life in the Navy SEAL Sniper Corps and How I Trained America's Deadliest Marksmen"	"Webb, Brandon; John David Mann; (Foreword) Marcus Luttrell"	"St. Martin's Press"	"April 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"06-28-2013"	"06-04-2014"	"09-28-2014"	""	""	"Unknown"
"1435118154"	"9920692603"	"United States Army: The Definitive Illustrated History"	"Giangreco, D.M."	"Fall River Press"	"2011"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$1.75"	"$1.75"	"$0.00"	"06-29-2013"	"10-10-2014"	"03-05-2014"	""	""	"Unknown"
"0393078132"	"9920781177"	"Sun Tzu at Gettysburg: Ancient Military Wisdom in the Modern World"	"Alexander, Bevin"	"W. W. Norton & Company"	"May 2011"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$13.45"	"$0.00"	"$0.00"	"$0.00"	"07-09-2013"	"06-19-2014"	"07-24-2014"	""	""	"Unknown"
"1250024978"	"9920810142"	"Trident K9 Warriors: My Tale From the Training Ground to the Battlefield with Elite Navy Seal Canines"	"Ritland, Michael, Gary Brozek"	"St. Martin's Press"	"April 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"3"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"07-12-2013"	"09-11-2014"	"10-26-2013"	""	""	"Unknown"
"0230319688"	"9920859001"	"Transnational Soldiers: Foreign Military Enlistment in the Modern Era"	"Arielli, (Editor) Nir; (Editor) Bruce Collins"	"Palgrave Macmillan"	"December 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"07-18-2013"	"07-18-2013"	"01-01-0001"	""	""	"Unknown"
"1621571904"	"9920957860"	"Deadly Consequences: How Cowards are Pushing Women into Combat"	"Maginnis, Robert L."	"Regnery Publishing"	"July 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$13.95"	"$0.00"	"$0.00"	"$0.00"	"07-30-2013"	"08-19-2014"	"12-27-2013"	""	""	"Unknown"
"0143122975"	"9921004107"	"The Emergency State: America's Pursuit of Absolute Security at All Costs"	"Unger, David C."	"Penguin Books"	"August 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.50"	"$0.25"	"$0.00"	"$0.00"	"08-03-2013"	"03-05-2014"	"08-31-2014"	""	""	"Unknown"
"0883636735"	"9921009133"	"The Coast Guard"	"Beard, (Editor) Tom; (Editor) Jose Hanson; (Editor) Paul C. Scotti"	"Foundation for Coast Guard History/Beaux Arts Editions"	"January 2004"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$18.00"	"$2.52"	"$2.52"	"$0.00"	"08-04-2013"	"08-04-2013"	"09-22-2013"	""	""	"Unknown"
"1612001939"	"9921055151"	"I Am Soldier of Fortune: Dancing with Devils"	"Brown, Robert K.; Vann Spencer"	"Casemate"	"July 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"08-09-2013"	"06-14-2014"	"07-24-2014"	""	""	"Unknown"
"0715365576"	"992108870X"	"Fire and Stone: The Science of Fortress Warfare, 1660-1860"	"Duffy, Christopher"	"David & Charles"	"April 1975"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$3.00"	"$3.00"	"$0.00"	"08-13-2013"	"08-13-2013"	"01-01-0001"	""	""	"Unknown"
"1409445399"	"9921114808"	"Fighting for Rights: From Holy Wars to Humanitarian Military Interventions"	"Alkopher, Tal Dingott"	"Ashgate Pub Co"	"March 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$50.00"	"$0.25"	"$0.00"	"$0.00"	"08-16-2013"	"12-11-2013"	"10-05-2013"	""	""	"Unknown"
"0062069098"	"9921246933"	"How to Lose a War at Sea: Foolish Plans and Great Naval Blunders"	"Fawcett, (Editor) Bill"	"William Morrow Paperbacks"	"September 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.00"	"$0.00"	"$0.00"	"$0.00"	"08-30-2013"	"05-14-2014"	"09-13-2014"	""	""	"Unknown"
"0316251240"	"9921262297"	"American Coup: How a Terrified Government Is Destroying the Constitution"	"Arkin, William M."	"Little, Brown and Company"	"September 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"3"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"08-31-2013"	"07-01-2014"	"08-23-2014"	""	""	"Unknown"
"0230241298"	"9921278932"	"Terrorist's Creed: Fanatical Violence and the Human Need for Meaning"	"Griffin, Roger"	"Palgrave Macmillan"	"October 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.25"	"$0.00"	"$0.00"	"09-03-2013"	"09-03-2013"	"01-01-0001"	""	""	"Unknown"
"0883636506"	"9921320483"	"USMC: A Complete History"	"Hoffman, Jon T."	"Marine Corps Association/Beaux Arts Editions"	"January 2002"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$37.50"	"$5.25"	"$5.25"	"$0.00"	"09-06-2013"	"04-01-2014"	"11-02-2013"	""	""	"Unknown"
